"","CatSpeSpeciesRef","BandNumber","Date","Sex","Age","CatSampleID","LocRegionRef","LocLon","LocLat","AIV","AIVAb","CatAgeAgeRef","SpeOrder","lat","lon","Year","Month","Year2","Season","Ecotype","group","Species","Order" 
"6409","Red-necked avocet","08331879",2014-03-19,"M","J","5917","Innamincka Regional Reserve",140.178,-27.014,0,0,"1","Charadriiformes",-27.01,140.18,2014,3,"2013","W",NA,"Shorebird","Red-necked avocet","Charadriiformes"
"6410","Red-necked avocet",NA,2014-03-22,"F","A","6002","Innamincka Regional Reserve",140.178,-27.014,0,1,"1+","Charadriiformes",-27.01,140.18,2014,3,"2013","W",NA,"Shorebird","Red-necked avocet","Charadriiformes"
"6411","Red-necked avocet","08331880",2014-03-19,"F","J","5918","Innamincka Regional Reserve",140.178,-27.014,0,0,"1","Charadriiformes",-27.01,140.18,2014,3,"2013","W",NA,"Shorebird","Red-necked avocet","Charadriiformes"
"6412","Red-necked avocet","08322856",2012-01-02,NA,"A","1877","Western Port",145.48,-38.23,0,NA,"2+","Charadriiformes",-38.23,145.48,2012,1,"2011","S","Temp","Shorebird","Red-necked avocet","Charadriiformes"
"6413","Red-necked avocet",NA,2014-03-22,"F","A","6000","Innamincka Regional Reserve",140.178,-27.014,0,0,"1+","Charadriiformes",-27.01,140.18,2014,3,"2013","W",NA,"Shorebird","Red-necked avocet","Charadriiformes"
"6414","Red-necked avocet",NA,2012-01-02,"F",NA,"1792","Western Port",145.48,-38.23,0,NA,"U","Charadriiformes",-38.23,145.48,2012,1,"2011","S","Temp","Shorebird","Red-necked avocet","Charadriiformes"
"6415","Red-necked avocet",NA,2012-01-02,"F",NA,"1801","Western Port",145.48,-38.23,0,NA,"U","Charadriiformes",-38.23,145.48,2012,1,"2011","S","Temp","Shorebird","Red-necked avocet","Charadriiformes"
"6416","Red-necked avocet",NA,2014-03-21,"F","J","5984","Innamincka Regional Reserve",140.178,-27.014,0,0,"1","Charadriiformes",-27.01,140.18,2014,3,"2013","W",NA,"Shorebird","Red-necked avocet","Charadriiformes"
"6417","Red-necked avocet","08331865",2014-03-15,NA,"A","5852","Innamincka Regional Reserve",140.178,-27.014,0,0,"1+","Charadriiformes",-27.01,140.18,2014,3,"2013","W",NA,"Shorebird","Red-necked avocet","Charadriiformes"
"6418","Red-necked stint","(MO)KS37381",2015-01-31,NA,NA,"7743","Gladstone",151.26,-23.84,NA,0,"U","Charadriiformes",-23.84,151.26,2015,1,"2014","S","Trop","Shorebird","Red-necked stint","Charadriiformes"
"6419","Red-necked stint","03684601",2014-01-04,NA,"J","6510","Western Port",145.48,-38.23,NA,0,"1","Charadriiformes",-38.23,145.48,2014,1,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6420","Red-necked stint","03684601",2019-01-24,NA,"A","13794","Western Port",145.313,-38.276,0,0,"U","Charadriiformes",-38.28,145.31,2019,1,"2018","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6421","Red-necked stint","03684602",2014-01-04,NA,"A","6498","Western Port",145.48,-38.23,NA,0,"2+","Charadriiformes",-38.23,145.48,2014,1,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6422","Red-necked stint","03684602",2016-01-16,NA,"A","9280","Western Port",145.48,-38.23,NA,0,"U","Charadriiformes",-38.23,145.48,2016,1,"2015","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6423","Red-necked stint","03684602",2018-03-07,NA,"A","12394","Western Port",145.48,-38.23,0,0,"U","Charadriiformes",-38.23,145.48,2018,3,"2017","W","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6424","Red-necked stint","03684604",2014-01-04,NA,"J","6557","Western Port",145.48,-38.23,NA,0,"1","Charadriiformes",-38.23,145.48,2014,1,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6425","Red-necked stint","03684607",2014-01-04,NA,"J","6560","Western Port",145.48,-38.23,NA,0,"1","Charadriiformes",-38.23,145.48,2014,1,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6426","Red-necked stint","03684608",2014-01-04,NA,"A","6522","Western Port",145.48,-38.23,NA,0,"2+","Charadriiformes",-38.23,145.48,2014,1,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6427","Red-necked stint","03508113",2012-12-30,"M","A","3452","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"2+","Charadriiformes",-37.98,144.59,2012,12,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6428","Red-necked stint","03572574",2016-04-09,"F","A","9423","Western Port",145.48,-38.23,NA,0,"2+","Charadriiformes",-38.23,145.48,2016,4,"2015","W","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6429","Red-necked stint","03575286",2013-02-18,"M","A","4244","Western Port",145.313,-38.276,0,1,"U","Charadriiformes",-38.28,145.31,2013,2,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6430","Red-necked stint","03576223",2015-04-06,NA,"A","8367","Nene Valley",140.51,-37.98,NA,1,"U","Charadriiformes",-37.98,140.51,2015,4,"2014","W","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6431","Red-necked stint","03579637",2011-12-28,NA,"A","1672","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"2+","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6432","Red-necked stint","03582588",2014-01-05,NA,"A","6579","Western Port",145.48,-38.23,0,1,"U","Charadriiformes",-38.23,145.48,2014,1,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6433","Red-necked stint","03583634",2011-12-28,NA,"A","1665","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"2+","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6434","Red-necked stint","03584000",2012-12-30,NA,"A","3440","Melbourne Western Treatment Plant",144.59,-37.98,0,1,"U","Charadriiformes",-37.98,144.59,2012,12,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6435","Red-necked stint","03584020",2012-12-30,"M","A","3409","Melbourne Western Treatment Plant",144.59,-37.98,0,1,"2+","Charadriiformes",-37.98,144.59,2012,12,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6436","Red-necked stint","03599720",2014-04-04,NA,"A","6143","Nene Valley",140.74,-38.05,0,1,"2+","Charadriiformes",-38.05,140.74,2014,4,"2013","W","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6437","Red-necked stint","03600104",2011-12-29,"M","A","1670","Melbourne Western Treatment Plant",144.59,-37.98,0,1,"2+","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6438","Red-necked stint","03600177",2013-01-26,NA,"A","3961","Melbourne Western Treatment Plant",144.65,-37.99,0,1,"2+","Charadriiformes",-37.99,144.65,2013,1,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6439","Red-necked stint","03602034",2013-01-26,NA,"A","3965","Melbourne Western Treatment Plant",144.65,-37.99,0,0,"2+","Charadriiformes",-37.99,144.65,2013,1,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6440","Red-necked stint","03602295",2011-12-28,"F","A","1682","Melbourne Western Treatment Plant",144.59,-37.98,0,1,"U","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6441","Red-necked stint","03602319",2012-12-28,NA,"A","3339","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"2+","Charadriiformes",-37.98,144.59,2012,12,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6442","Red-necked stint","03603255",2011-12-30,NA,"A","1782","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"2+","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6443","Red-necked stint","03603325",2011-12-30,NA,"A","1780","Melbourne Western Treatment Plant",144.59,-37.98,0,1,"2+","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6444","Red-necked stint","03603492",2014-01-04,NA,"A","6513","Western Port",145.48,-38.23,NA,0,"U","Charadriiformes",-38.23,145.48,2014,1,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6445","Red-necked stint","03603654",2013-12-29,NA,"A","6314","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"2+","Charadriiformes",-37.98,144.59,2013,12,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6446","Red-necked stint","03603709",2013-01-26,NA,"A","3973","Melbourne Western Treatment Plant",144.65,-37.99,0,1,"2+","Charadriiformes",-37.99,144.65,2013,1,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6447","Red-necked stint","03604318",2017-01-07,NA,"A","10067","Western Port",145.48,-38.23,0,NA,"U","Charadriiformes",-38.23,145.48,2017,1,"2016","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6448","Red-necked stint","03604529",2013-01-26,NA,"A","3927","Melbourne Western Treatment Plant",144.65,-37.99,0,1,"2+","Charadriiformes",-37.99,144.65,2013,1,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6449","Red-necked stint","03604541",2013-01-26,NA,"A","3892","Melbourne Western Treatment Plant",144.65,-37.99,0,0,"2+","Charadriiformes",-37.99,144.65,2013,1,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6450","Red-necked stint","03604625",2012-12-30,NA,"A","3471","Melbourne Western Treatment Plant",144.59,-37.98,0,NA,"2+","Charadriiformes",-37.98,144.59,2012,12,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6451","Red-necked stint","03605098",2013-02-18,"F","A","4251","Western Port",145.313,-38.276,0,0,"U","Charadriiformes",-38.28,145.31,2013,2,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6452","Red-necked stint","03606141",2014-01-04,NA,"A","6516","Western Port",145.48,-38.23,NA,0,"U","Charadriiformes",-38.23,145.48,2014,1,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6453","Red-necked stint","03606246",2014-01-05,NA,"A","6583","Western Port",145.48,-38.23,0,0,"2+","Charadriiformes",-38.23,145.48,2014,1,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6454","Red-necked stint","03607701",2011-12-30,NA,"A","1759","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"2+","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6455","Red-necked stint","03608303",2011-12-29,"F","A","1736","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"2+","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6456","Red-necked stint","03608424",2014-01-04,NA,"A","6544","Western Port",145.48,-38.23,NA,0,"U","Charadriiformes",-38.23,145.48,2014,1,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6457","Red-necked stint","03608993",2017-01-21,NA,"A","10521","Western Port",145.313,-38.276,0,NA,"U","Charadriiformes",-38.28,145.31,2017,1,"2016","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6458","Red-necked stint","03611876",2016-01-23,NA,"A","9318","Flinders",145.01,-38.47,NA,0,"U","Charadriiformes",-38.47,145.01,2016,1,"2015","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6459","Red-necked stint","03612808",2017-01-07,NA,"A","10051","Western Port",145.48,-38.23,0,NA,"U","Charadriiformes",-38.23,145.48,2017,1,"2016","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6460","Red-necked stint","03615434",2013-12-28,"F","A","5465","Melbourne Western Treatment Plant",144.59,-37.98,NA,0,"2+","Charadriiformes",-37.98,144.59,2013,12,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6461","Red-necked stint","03615758",2013-01-05,NA,"A","3547","Western Port",145.48,-38.23,0,0,"2+","Charadriiformes",-38.23,145.48,2013,1,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6462","Red-necked stint","03615819",2018-01-07,NA,"A","12267","Western Port",145.48,-38.23,0,1,"U","Charadriiformes",-38.23,145.48,2018,1,"2017","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6463","Red-necked stint","03615870",2013-01-05,NA,"A","3574","Western Port",145.48,-38.23,0,1,"2+","Charadriiformes",-38.23,145.48,2013,1,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6464","Red-necked stint","03616377",2017-01-07,NA,"A","10043","Western Port",145.48,-38.23,0,NA,"U","Charadriiformes",-38.23,145.48,2017,1,"2016","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6465","Red-necked stint","03616633",2014-04-04,NA,"A","6151","Nene Valley",140.74,-38.05,0,0,"2+","Charadriiformes",-38.05,140.74,2014,4,"2013","W","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6466","Red-necked stint","03617137",2017-01-21,NA,"A","10435","Western Port",145.313,-38.276,0,NA,"U","Charadriiformes",-38.28,145.31,2017,1,"2016","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6467","Red-necked stint","03619325",2013-01-05,NA,"A","3569","Western Port",145.48,-38.23,0,0,"2+","Charadriiformes",-38.23,145.48,2013,1,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6468","Red-necked stint","03619625",2014-01-05,NA,"A","6573","Western Port",145.48,-38.23,0,1,"2+","Charadriiformes",-38.23,145.48,2014,1,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6469","Red-necked stint","03619732",2013-01-05,NA,"A","3564","Western Port",145.48,-38.23,0,0,"2+","Charadriiformes",-38.23,145.48,2013,1,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6470","Red-necked stint","03619979",2013-12-29,NA,"A","6379","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"2+","Charadriiformes",-37.98,144.59,2013,12,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6471","Red-necked stint","03620038",2015-09-20,NA,"A","8654","Flinders",145.01,-38.47,NA,0,"U","Charadriiformes",-38.47,145.01,2015,9,"2015","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6472","Red-necked stint","03620146",2011-11-08,NA,"A","807","Stony Point",140.77,-38.05,0,1,"2+","Charadriiformes",-38.05,140.77,2011,11,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6473","Red-necked stint","03621267",2018-01-07,NA,"A","12272","Western Port",145.48,-38.23,1,0,"U","Charadriiformes",-38.23,145.48,2018,1,"2017","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6474","Red-necked stint","03621436",2013-12-29,"M","A","6282","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"U","Charadriiformes",-37.98,144.59,2013,12,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6475","Red-necked stint","03621571",2013-12-28,NA,"A","5817","Melbourne Western Treatment Plant",144.59,-37.98,NA,0,"2+","Charadriiformes",-37.98,144.59,2013,12,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6476","Red-necked stint","03621692",2013-01-26,NA,"A","3922","Melbourne Western Treatment Plant",144.65,-37.99,0,0,"2+","Charadriiformes",-37.99,144.65,2013,1,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6477","Red-necked stint","03621775",2011-12-29,"F","A","1724","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"2+","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6478","Red-necked stint","03621967",2013-12-29,NA,"A","6375","Melbourne Western Treatment Plant",144.59,-37.98,0,1,"2+","Charadriiformes",-37.98,144.59,2013,12,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6479","Red-necked stint","03621981",2011-12-30,NA,NA,"1786","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"U","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6480","Red-necked stint","03621993",2011-12-29,NA,NA,"1715","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"U","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6481","Red-necked stint","03627008",2016-01-17,NA,"A","9305","Western Port",145.48,-38.23,NA,1,"U","Charadriiformes",-38.23,145.48,2016,1,"2015","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6482","Red-necked stint","03629835",2014-01-05,NA,"A","6572","Western Port",145.48,-38.23,0,0,"U","Charadriiformes",-38.23,145.48,2014,1,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6483","Red-necked stint","03647030",2011-12-30,NA,NA,"1768","Melbourne Western Treatment Plant",144.59,-37.98,0,1,"U","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6484","Red-necked stint","03647122",2011-12-30,NA,"A","1766","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"2+","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6485","Red-necked stint","03647128",2013-12-29,NA,"A","6378","Melbourne Western Treatment Plant",144.59,-37.98,0,1,"2+","Charadriiformes",-37.98,144.59,2013,12,"2013","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6486","Red-necked stint","03647144",2016-12-28,NA,"A","9758","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"U","Charadriiformes",-37.98,144.59,2016,12,"2016","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6487","Red-necked stint","03647151",2011-12-28,NA,"A","1690","Melbourne Western Treatment Plant",144.59,-37.98,0,NA,"2+","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6488","Red-necked stint","03647158",2011-12-30,NA,"A","1781","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"2+","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6489","Red-necked stint","03647195",2013-01-26,NA,"A","3962","Melbourne Western Treatment Plant",144.65,-37.99,0,1,"2+","Charadriiformes",-37.99,144.65,2013,1,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6490","Red-necked stint","03647316",2011-12-30,NA,"A","1757","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"2+","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6491","Red-necked stint","03647374",2011-12-30,NA,"A","1762","Melbourne Western Treatment Plant",144.59,-37.98,0,1,"2+","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6492","Red-necked stint","03648468",2020-02-25,NA,"A","14954","Broome",122.21,-17.98,0,0,"U","Charadriiformes",-17.98,122.21,2020,2,"2019","S","Trop","Shorebird","Red-necked stint","Charadriiformes"
"6493","Red-necked stint","03648481",2015-08-29,NA,"A","8610","Broome",122.21,-17.98,NA,0,"U","Charadriiformes",-17.98,122.21,2015,8,"2015","W","Trop","Shorebird","Red-necked stint","Charadriiformes"
"6494","Red-necked stint","03650675",2011-12-30,NA,NA,"1778","Melbourne Western Treatment Plant",144.59,-37.98,0,0,"U","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6495","Red-necked stint","03650726",2013-01-26,NA,NA,"3930","Melbourne Western Treatment Plant",144.65,-37.99,0,0,"U","Charadriiformes",-37.99,144.65,2013,1,"2012","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
"6496","Red-necked stint","03650753",2011-12-28,NA,"A","1676","Melbourne Western Treatment Plant",144.59,-37.98,0,1,"2+","Charadriiformes",-37.98,144.59,2011,12,"2011","S","Temp","Shorebird","Red-necked stint","Charadriiformes"
